timestamp,wei
1689146270,758000000000000000000
1689201576,758000000000000000000
1689238541,783500000000000000000
1689317214,867250000000000000000
1689469802,935292968750000000000
1689492140,937250000000000000000
1689546612,946125000000000000000
1689576228,948000000000000000000
1689623454,950750000000000000000
1689658894,955000000000000000000
1689715956,958250000000000000000
1689758319,944250000000000000000
1689806241,883250000000000000000
1689920168,920375000000000000000
1689979872,925000000000000000000
1690126693,838000000000000000000
1690156485,844875000000000000000
1690182101,858250000000000000000
1690248461,907375000000000000000
1690270966,906750000000000000000
1690325081,902375000000000000000
1690357551,887750000000000000000
1690413188,853000000000000000000
1690462713,794750000000000000000
1690497276,707875000000000000000
1690536596,702500000000000000000
1690576538,776875000000000000000
1690669222,751500000000000000000
1690711609,735250000000000000000
1690757640,766375000000000000000
1690802326,738375000000000000000
1690856890,696500000000000000000
1691028503,699875000000000000000
1691114491,496750000000000000000
1691169670,460500000000000000000
1691205754,436062500000000000000
1691293716,372250000000000000000
1691399404,365687500000000000000
1691494779,299500000000000000000
1691628499,104355468750000000000
1691661812,121125000000000000000
1691700371,117937500000000000000
1691785173,81875000000000000000
1691832565,75437500000000000000
1691878615,55500000000000000000
1691925226,47937500000000000000
1691977170,66500000000000000000
1691998392,69625000000000000000
1692050511,88031250000000000000
1692092786,74125000000000000000
1692195077,65250000000000000000
1692219597,76625000000000000000
1692264214,73625793457031250000
1692314171,81772338867187500000
1692356449,54781250000000000000
1692387736,43625000000000000000
1692436279,49764167758732721574
1692528064,55968750000000000000
1692551876,34218750000000000000
1692604263,50531250000000000000
1692687093,35031250000000000000
1692735047,46281250000000000000
1692776211,90531250000000000000
1692830570,84062500000000000000
1692859812,119000000000000000000
1692919124,154375000000000000000
1692991925,197125000000000000000
1693035483,192843750000000000000
1693091383,240750000000000000000
1693126239,288500000000000000000
1693182783,371750000000000000000
1693208363,376078979492187500000
1693267954,407601440429687500000
1693312753,415000000000000000000
1693367765,500500000000000000000
1693389554,516250000000000000000
1693460815,483750000000000000000
1693472458,486125000000000000000
1693615345,573875000000000000000
1693650447,513062500000000000000
1693684696,510000000000000000000
1693727173,505875000000000000000
1693813990,549375000000000000000
1693881486,616750000000000000000
1693966527,647625000000000000000
1694016536,711875000000000000000
1694108821,712500000000000000000
1694154589,701500000000000000000
1694237219,683500000000000000000
1694264253,723375000000000000000
1694294400,711125000000000000000
1694333588,696750000000000000000
1694405167,757184814453125000000
1694425475,756875000000000000000
1694477512,716250000000000000000
1694521259,661000000000000000000
1694579665,839500000000000000000
1694604636,815062500000000000000
1694649761,822750000000000000000
1694693021,840250000000000000000
1694744103,850500000000000000000
1694782502,842000000000000000000
1694855933,830500000000000000000
1694924160,777750000000000000000
1694965570,876250000000000000000
1695134535,907500000000000000000
1695181075,891967712402343750000
1695206829,956375000000000000000
1695252124,1152000000000000000000
1695290966,1135000000000000000000
1695383226,1116500000000000000000
1695451241,1045500000000000000000
1695463642,1047125000000000000000
1695521075,1098500000000000000000
1695558657,1099875000000000000000
1695605728,1168250000000000000000
1695639201,1265000000000000000000
1695690222,1354000000000000000000
1695722028,1424195068359375000000
1695791165,1535000000000000000000
1695808814,1522750000000000000000
1695880245,1434000000000000000000
1695896739,1425750000000000000000
1695947845,1403168090820312500000
1696211807,1317875000000000000000
1696251639,1286375000000000000000
1696293233,1262500000000000000000
1696333702,1251000000000000000000
1696387886,1271750000000000000000
1696421949,1392250000000000000000
1696551135,1612000000000000000000
1696605359,2159000000000000000000
1696635379,2153000000000000000000
1696692421,2181500000000000000000
1696721643,2194250000000000000000
1696758045,2180250000000000000000
1696808205,2207000000000000000000
1696833153,2199000000000000000000
1696895335,2356500000000000000000
1696930448,2305000000000000000000
1696980864,2296750000000000000000
1697072246,2321728515625000000000
1697155191,2406000000000000000000
1697189570,2334500000000000000000
1697240914,2430750000000000000000
1697276138,2421500000000000000000
1697330410,2343000000000000000000
1697387645,2347500000000000000000
1697390337,2347500000000000000000
1697414607,2349851562500000000000
1697449250,2335500000000000000000
1697499598,2296000000000000000000
1697535134,2345000000000000000000
1697585826,2807500000000000000000
1697622739,2841500000000000000000
1697681420,2835383789062500000000
1697708260,2840000000000000000000
1697758300,2838000000000000000000
1697795010,2808000000000000000000
1697961353,2774500000000000000000
1697992598,3086000000000000000000
1698029022,3243500000000000000000
1698079156,3282000000000000000000
1698115970,3302500000000000000000
1698165103,3412500000000000000000
1698254495,3391000000000000000000
1698298741,3317000000000000000000
1698344308,3214500000000000000000
1698374058,3211500000000000000000
1698424400,3245500000000000000000
1698460494,3184500000000000000000
1698571065,3054000000000000000000
1698629145,2927000000000000000000
1698799290,2998393066406250000000
1698835086,2985000000000000000000
1698884702,2988500000000000000000
1698940270,1163421875000000000000
1698979538,712000000000000000000
1699011472,697476562500000000000
1699058180,924000000000000000000
1699094000,906500000000000000000
1699145410,979432617187500000000
1699180396,943000000000000000000
1699230962,927500000000000000000
1699267224,872500000000000000000
1699320165,702000000000000000000
1699367245,814500000000000000000
1699403980,819250000000000000000
1699442091,1233000000000000000000
1699490232,1144000000000000000000
1699528541,1221625000000000000000
1699577613,1152000000000000000000
1699615485,1328500000000000000000
1699699468,1281000000000000000000
1699970477,2178228515625000000000
1700046757,1707000000000000000000
1700068549,1621500000000000000000
1700103187,1624000000000000000000
1700150750,1706000000000000000000
1700199185,1882500000000000000000
1700312826,1816000000000000000000
1700347012,1960000000000000000000
1700390328,2141500000000000000000
1700436827,2118500000000000000000
1700505746,1998500000000000000000
1700567896,1900000000000000000000
1700599958,1903000000000000000000
1700646593,1916000000000000000000
1700682176,1790000000000000000000
1700725672,1817000000000000000000
1700764964,1721000000000000000000
1700809441,1686500000000000000000
1700853881,1927500000000000000000
1700897794,1986000000000000000000
1700937334,2001500000000000000000
1700980496,1965500000000000000000
1701023776,1865500000000000000000
1701071134,1849000000000000000000
1701110040,1813500000000000000000
1701157292,1758750000000000000000
1701198181,1720500000000000000000
1701240092,1720000000000000000000
1701285287,1778868164062500000000
1701357813,2542000000000000000000
1701369200,2544000000000000000000
1701418185,2470000000000000000000
1701455876,2474000000000000000000
1701499210,2367500000000000000000
1701542832,2358000000000000000000
1701621802,2467000000000000000000
1701646802,2483500000000000000000
1701733490,1949000000000000000000
1701772840,1954500000000000000000
1701817933,2423000000000000000000
1701859538,2416500000000000000000
1701904541,2467500000000000000000
1701945462,2497000000000000000000
1701989080,2441000000000000000000
1702032412,2479500000000000000000
1702084978,2525500000000000000000
1702120839,2481000000000000000000
1702224436,2886000000000000000000
1702251025,2895500000000000000000
1702291352,2816000000000000000000
1702334380,2825500000000000000000
1702379395,2859500000000000000000
1702487223,2408000000000000000000
1702572013,2421000000000000000000
1702593644,2398000000000000000000
1702635871,3220000000000000000000
1702680356,3173000000000000000000
1702722864,3159500000000000000000
1702765585,3490000000000000000000
1702808723,3486000000000000000000
1702852346,3481498925685882568359
1702938511,3412000000000000000000
1702981449,3561000000000000000000
1703023628,3692000000000000000000
1703111904,3592000000000000000000
1703154690,3341000000000000000000
1703197750,3343000000000000000000
1703249006,3165000000000000000000
1703285268,3221000000000000000000
1703371110,3239000000000000000000
1703414664,3315000000000000000000
1703459487,3099023437500000000000
1703499778,3123000000000000000000
1703543076,3213000000000000000000
1703586876,3222000000000000000000
1703630136,3188000000000000000000
1703674846,3052000000000000000000
1703716528,3100000000000000000000
1703764872,3065000000000000000000
1703889164,2787000000000000000000
1703932013,2957000000000000000000
1703975330,2960500000000000000000
1704036155,3067500000000000000000
1704061453,3006500000000000000000
1704104966,2997000000000000000000
1704148835,2752000000000000000000
1704193817,2775500000000000000000
1704235332,3133000000000000000000
1704278618,2995500000000000000000
1704320951,2936000000000000000000
1704365642,2945000000000000000000
1704409104,2840000000000000000000
1704452254,2787000000000000000000
1704493668,2738000000000000000000
1704537252,2694000000000000000000
1704579892,2477500000000000000000
1704625372,2525000000000000000000
1704666263,2491000000000000000000
1704711220,2508000000000000000000
1704797530,2482000000000000000000
1704838343,2360000000000000000000
1704883896,2422000000000000000000
1704927058,2551000000000000000000
1704968686,2595000000000000000000
1705012592,2635500000000000000000
1705055569,2655000000000000000000
1705141719,2797000000000000000000
1705184898,2807000000000000000000
1705227963,2832000000000000000000
1705271075,2947500000000000000000
1705314252,2932000000000000000000
1705401492,2918000000000000000000
1705443461,2879000000000000000000
1705486235,2886500000000000000000
1705574014,2797500000000000000000
1705660026,3186000000000000000000
1705746564,4273000000000000000000
1705789438,4403000000000000000000
1705833262,4426000000000000000000
1705877532,4065000000000000000000
1705924165,4106000000000000000000
1705978552,4118000000000000000000
1706049578,4122000000000000000000
1706119726,4261000000000000000000
1706135544,4229000000000000000000
1706179026,4205000000000000000000
1706221906,4385500000000000000000
1706267719,4407000000000000000000
1706308684,4290853515625000000000
1706398720,4165000000000000000000
1706440686,3702116699218750000000
1706483908,3610500000000000000000
1706524933,3617000000000000000000
1706567224,3642000000000000000000
1706616744,3661500000000000000000
1706654008,3660500000000000000000
1706698354,3739000000000000000000
1706742189,3654000000000000000000
1706784356,3640000000000000000000
1706828505,3595500000000000000000
1706869656,3547000000000000000000
1706915088,3461000000000000000000
1706969504,3599500000000000000000
1707012569,3570500000000000000000
1707063855,3558000000000000000000
1707128208,3665000000000000000000
1707420737,3898250000000000000000
1707536150,3855000000000000000000
1707605225,3791000000000000000000
1707647406,3756916992187500000000
1707690511,3526000000000000000000
1707822786,3527000000000000000000
1707868152,3555000000000000000000
1707906455,3578000000000000000000
1707950351,3573000000000000000000
1707992719,3642546875000000000000
1708340267,3464500000000000000000
1708360258,3471561798334121704101
1708389013,3461500000000000000000
1708555655,3672000000000000000000
1708600346,3620000000000000000000
1708654115,3794000000000000000000
1708684910,4184250000000000000000
1708731562,4070000000000000000000
1708773022,3894500000000000000000
1708814652,3914000000000000000000
1708857577,3952500000000000000000
1708901512,3832467773437500000000
1708945132,4032500000000000000000
1708985292,3866500000000000000000
1709028662,3902500000000000000000
1709073096,3964015991210937500000
1709208189,4008000000000000000000
1709262354,3684126686781644821166
1709360304,3556750000000000000000
1709570923,3282000000000000000000
1709660103,3265500000000000000000
1709816351,3377000000000000000000
1709982918,3162750000000000000000
1710023611,2622000000000000000000
1710110133,2692000000000000000000
1710157592,2663000000000000000000
1710196859,2687000000000000000000
1710239541,2709000000000000000000
1710282777,2756500000000000000000
1710315485,2726750000000000000000
1710380960,2683523437500000000000
1710457369,2659000000000000000000
1710506663,2411000000000000000000
1710542073,2459500000000000000000
1710584758,2426750000000000000000
1710643253,2359000000000000000000
1710722165,2425000000000000000000
1710757249,2481500000000000000000
1710801027,2493500000000000000000
1710851975,2863000000000000000000
1710934992,2511500000000000000000
1710976196,2482816842624801211058
1711029700,2721000000000000000000
1711063411,2845750000000000000000
1711150073,2835000000000000000000
1711190222,2850250000000000000000
1711277092,2779250000000000000000
1711319657,2788500000000000000000
1711362258,2736500000000000000000
1711512364,2815000000000000000000
1711587406,2728500000000000000000
1711624206,2752583043575286865234
1711676290,3289879516601562500000
1711711326,3297000000000000000000
1711762009,3059000000000000000000
1711800044,3049000000000000000000
1711863243,3098267578125000000000
1711886871,3005733642578125000000
1711920364,2883500000000000000000
1711968917,2838402962088584899901
1712009087,2900000000000000000000
1712101570,2883039814952680274016
1712194638,2851500000000000000000
1712227342,2843500000000000000000
1712284190,2885000000000000000000
1712357617,2762000000000000000000
1712398286,2745500000000000000000
1712527663,2202765625000000000000
1712574932,2266500000000000000000
1712612773,2221914062500000000000
1712662043,2237000000000000000000
1712720110,2277000000000000000000
1712815971,2239539062500000000000
1712889950,2133000000000000000000
1712991469,2320500000000000000000
1713002282,2317000000000000000000
1713102574,2355500000000000000000
1713147194,2363000000000000000000
1713185272,2344000000000000000000
1713219938,2344500000000000000000
1713268315,2332500000000000000000
1713318344,2325500000000000000000
1713380649,2341000000000000000000
1713617260,2412500000000000000000
1713650702,2273500000000000000000
1713739087,2128000000000000000000
1713788277,2142750000000000000000
1713821130,2143500000000000000000
1713862779,2129000000000000000000
1713901252,2139431152343750000000
1713947213,2121750000000000000000
1714047925,2037500000000000000000
1714224558,1971709651976823806762
1714271128,1987500000000000000000
1714407074,2003000000000000000000
1714421087,2127500000000000000000
